sentence_id,sentence,paragraph,document
1,A political personality of Basel sent information about the troops and the Swiss defence to the Frankfurter Zeitung.,False,data/books/speeches-mussolini.html
2,"The novelist Schapfer, of Basel, went to Berlin to extol Germany and to sing Deutschland über Alles at a public meeting.",False,data/books/speeches-mussolini.html
3,"The journalist Schappner advocated in the Neues Deutschland that Switzerland should abandon her neutral position in order to help Germany, and have as compensation Upper Savoy, the Gex region and a part of Franche-Comté so that she might form an advanced post of Germany towards the south, declaring at the same time an alliance with Austria-Hungary 22which would enable Switzerland to extend her boundaries also towards Italy.",False,data/books/speeches-mussolini.html
0,"These are all documents which are worth while knowing about, because they denote a state of mind that might have a surprise in store for us.",True,data/books/speeches-mussolini.html
1,"Switzerland is made up of twenty-four cantons, in one of which the Italian language is spoken; but I don’t think that much reliance can be placed on that fact.",False,data/books/speeches-mussolini.html
2,"For the rest, I know that the General Staff preoccupies itself a good deal with the possibility that, either through love or fear, Switzerland will allow the Kaiser’s troops to pass through Swiss territory, in which case they would then find themselves at once in Lombardy.",False,data/books/speeches-mussolini.html
0,The Dilemma of Italy.,True,data/books/speeches-mussolini.html
1,"This meeting, therefore, asks for the repudiation of the Treaty of the Triple Alliance as the first step to mobilisation and war.",False,data/books/speeches-mussolini.html
2,"Otherwise, if the treaty is still in force, you can see how it can be interpreted in any sense.",False,data/books/speeches-mussolini.html
3,"At first it bound us to intervene on the side of Austria and Germany, and we were taxed with being traitors when we declared ourselves neutral.",False,data/books/speeches-mussolini.html
4,To-day it proves that it is our duty to remain neutral.,False,data/books/speeches-mussolini.html
5,"Treaties then are interpreted according to the letter, according to the spirit and according to the convenience of those who have to interpret them!",False,data/books/speeches-mussolini.html
6,"Necessity demands, therefore, the explicit repudiation of the Treaty of the Triple Alliance.",False,data/books/speeches-mussolini.html
7,Perhaps this can be made the casus belli.,False,data/books/speeches-mussolini.html
8,"We are not diplomats, but it is certain that if Italy repudiates the Treaty of the Triple Alliance, Germany will ask for explanations, and if, at the same time, there was mobilisation against Austria and 23Germany, we should be able to reach the stage in which a solution by arms would be forced upon us.",False,data/books/speeches-mussolini.html
9,For us the casus belli was magnificent and solemn; it was that created by the violation of the neutrality of Belgium.,False,data/books/speeches-mussolini.html
10,"Italy ought to intervene in the name of jus gentium, in the name of her own national security.",False,data/books/speeches-mussolini.html
11,She has not been able to do so then; but now we must decide.,False,data/books/speeches-mussolini.html
12,"“Either war, or the end of our name as a great power.” Let us build gambling-houses and hotels and grow fat.",False,data/books/speeches-mussolini.html
13,"A people can have this ideal also, which is shared by the lower zoological species!",False,data/books/speeches-mussolini.html
0,"In reality the German working classes have embraced the cause of Prussian militarism, and so, my friends, the chief reason for remaining neutral falls to the ground.",True,data/books/speeches-mussolini.html
1,You Italian Socialists are preparing to commit the same crime of which you accuse the German Socialists.,False,data/books/speeches-mussolini.html
2,"We, in the meantime, question the right of the German Socialists to call themselves Socialists any more.",False,data/books/speeches-mussolini.html
3,The International compact is only of value when it is signed and respected by all the contracting parties.,False,data/books/speeches-mussolini.html
4,"Since the Germans are the first to have broken it, the Italians are no longer under obligation to hold by a contract which might mean their ruin.",False,data/books/speeches-mussolini.html
0,The Revolutionary War.,True,data/books/speeches-mussolini.html
1,"To say that we are causing a revolution in order to obtain war, is to say something which we cannot maintain.",False,data/books/speeches-mussolini.html
2,We have not the strength.,False,data/books/speeches-mussolini.html
3,"We find ourselves face to face with formidable coalitions, but the fasci of action have this object, to create that state of mind which will impose war upon the country.",False,data/books/speeches-mussolini.html
0,"24To-morrow, if Italy does not make war, a revolutionary position will be inevitably decided, and discontent will spring up everywhere.",True,data/books/speeches-mussolini.html
1,"Those same men who to-day are in favour of neutrality, when they feel themselves humiliated as men and Italians, will ask the responsible powers to account for it, and then will be our chance.",False,data/books/speeches-mussolini.html
2,Then we shall have our war.,False,data/books/speeches-mussolini.html
3,Then we shall say to the dominant classes: “You have not proved yourselves capable of fulfilling your task; you have deceived us and destroyed our aspirations.,False,data/books/speeches-mussolini.html
4,"Your first care should have been the completion of the unity of the country, and you have ignored it.",False,data/books/speeches-mussolini.html
5,You have been warned about it by democracy in general and by the Republican Party particularly.” This will be a case which will surely end in condemnation; in condemnation which cannot be other than capital.,False,data/books/speeches-mussolini.html
